id,raw_text,title,url
r287,"1 1-2 libra de carne de cerdo,
molida
6 cebollas pequeñas
1 cucharadita de sal
1 cucharadita de salsa soya
1 1-4 cucharadita pimienta
3 huevos batidos
6 tazas de caldo de res Combine la carne de cerdo, las
cebollas, cortadas en pedazitos
muy pequeños, la salsa de soya,
pimienta y huevos, haga con la masa bolitas de carne de 2 pulgadas de circunferencia. Ponga el
caldo en una cacerola del tipo
denominado “baño de María”.
Añada las albóndigas de carne,
cubra y cueza durante 1 hora.
Espolvórree perejil antes de ser- vir.","TSU YUK BENG TONG
(Cocina china)",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-07/ed-1/seq-5/
r288,"1 taza de agua
1-2 taza de mantequilla
1 taza de harina de trigo 4 huevos
1 taza de agua
caramelo
Hierva el agua con la mantequilla y agregue la harina toda
de una vez, Bata ligero para que la harina no forme pelotones, re- tire del fuego cuando tenga una mesa, añada los huevos uno a
uno y continúe batiendo cons- tantemente cada vez que incorpore uno a la masa, eche por
cucharadas en una lámina de
hornear. (Engrasada). Déle forma alargada o redonda. Cueza en horno de 375 F. durante 45 minutos. Roliene cada uno con
crema de chocolate o jalea. Prepare caramelo en la forma acos- tumbrada y vierta sobre cada palito.","OAKUTIS DE HACIB
(Eclair)",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-08/ed-1/seq-5/
r289,"INGREDIENTES— 2 tazas de macarrones cocinados y picaditos.
1 taza de remolacha cocinada
cortada en cuadritos
1-2 taza de pepino encurtido picadito.
1 lata de bonito en aceite desmenuzado.
1 cucharada de cebolla picadita.
1 cucharada de ají verde pica- dito.
Salsa mayonesa (la necesaria pa- ra empastar).
Conchas de lechuga.
PREPARACION— Se echan
los macarrones en un tazón y se
les añade la remolacha, pepino,
bonito, cebolla y ají. Se ligan
bien todos los ingredientes. Se
añade salsa mayonesa la nece- saria para empastar la mezcla.
Se enfría durante varias horas.
Se sirve adornada con conchas
de lechuea.",ENSALADA DE MACARRONES,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-09/ed-1/seq-4/
r290,"6 papas de igual tamaño
2 cucharadas efe mantequilla
1-4 taza de leche
3 cucharaditas de paprika
6 salchichas asadas a la parrilla
Sal y pimienta a gusto
Se asan las papas con cáscara
al horno, se les saca una tapa
y se vacia dejando las cáscaras
enteras. Se hace un puré con el
centro de las papas, la mantequilla, la leche, la sal, la pimienta y lapaprika y*se rellenan
nuevamente las cáscaras de las
papas. Encima ae coloca una salchicha y vuelven al horno hasta
que se doren.",BOTES DE PAPAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-10/ed-1/seq-4/
r291,"3/4 taza de azúcar
1 lata grande de jugo de pina
1/2 taza de jugo de limón
2 botellas de vino blanco
(Sauterne)
1 botella grande de champaña
Se disuelve el azúcar en los
jugos de pina y de limón, los que
se han combinado previamente.
Se vierte esta mezcla sobre un
pedazo grande de hielo que se
ha colocado en el recipiente pa- ra servir el ponche. Se le agrega
el vino Sauterne. Luego, en el
momento de servir, se le agrega
el contenido de una botella de
champaña. Se adorna con rebanadas de naranja y de limón.
Se obtienen unas 50 copas.",PONCHE ACHAMPAÑADO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-12/ed-1/seq-5/
r292,"1/2 libra de bacalao
1 taza sofrito
1 cucharada de sal 6 tazas de agua
2 tazas de arroz Limpie ei bacalao y quítele las
espinas. Parta en pedazos y ponga en agua por una hora para
quitarle parte de la sal. Escurra.
Prepare el sofrito y agregue el
bacalao. Añada el agua y deje
hervir por cinco minutos. Agregue el arroz, sazone y cueza a
fuego lento hasta que al arroz",SOPON DE ARROZ T BACALAO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-14/ed-1/seq-4/
r293,"4 aguacates
3 pepinos
3 pimientos verdes
1 cebolla
Aceite
Sal y pimienta
Se pican todos loe ingredientes en pedacitos bien pequeñitos.
Se hierven los tomates en agua
caliente, después de pelados. Se
machaca el aguacate con un tenedor. Una vez hecho cato se revuelve todo junto y se le echa
el aceite, la sal y la pimienta o ají picante si así se prefiere.",ENSALADA DE GUASACACA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-15/ed-1/seq-4/
r294,"1 gallina de 2 libras 2 onzas de jamón 2 onzas de cebolla 2 dientes de ajo 8 tazas de agua 2 cucharadas de sal 1 libra de papas 2 onzas de pasta fina Parta la gallina en presas y eche en el agua con el jamón, la cebolla, el ajo y la sal. Deje en el agua por media hora y ponga al fuego, hierva y reduzca el calor. Cueza hasta que la gallina esté blanda. Cuele el caldo. Añada fas presas, las papas y la pasta. Continúe cociendo a fuego lento hasta que las papas estén blandas.",SOPA DE GALLINA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-16/ed-1/seq-4/
r295,"1 pato
1-4 taza de aceite
Cáscara de 1 naranja cortada a
la Juliana y pasada por agua
hervida
1 cebolla
1 ramita de hierbas aromáticas
1-2 vaso de vino
1-2 taza de jugo de naranja
mantequilla
sal y pimienta
Se deja el pato en agua frfa
durante tres horas, se saca y se condimenta con sal y pimienta.
Se dora en la olla con el aceite, se le agrega la cebolla picada,
el vino, el jugo de naranja, la
cáscara, la ramita y la mantequilla, se tapa la olla y se pone a fuego intenso, cuando indique el
máximo de presión se disminuye. Se cuentan 30 minutos, se baja la presión, se rocía con la
salsa y se sirve acompañado con puré de papas.","PATO CON NARANJA
(Plata para ser cocido en olla
de presión)",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-17/ed-1/seq-5/
r296,1 taza de azúcar 1-3 taza de agua 1 cucharada de mantequilla 1 cucharada de jugo de limón Hierva el agua con el azúcar hasta que el sirop esté espeso. Añada la mantequilla y el jugo de limón.,SALSA DE LIMON,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-18/ed-1/seq-4/
r297,"4 tazas de leche
4 tazas de crema o de leche
evaporada -
8 huevos, separados
1 taza de azúcar morena
1-2 litro de ron 1-2 taza de almendras tostadas. cortadas en rebanaditas
muy finas
Nuez moscada en polvo
Se combinan la leche y la cre- ma, o la leche evaporada y
se calienta a fuego muy lento,
sin permitir que hiervan. Se baten las yemas y se les agrega el
azúcar morena gradualmente, batiéndose constantemente, hasta
que la mezcla esté espumosa.
Poco a poco, se vierte la leche y
crema, previamente calentada,
sobre la mezcla de las yemas y el
azúcar, mezclándose ligeramente.
Se deja reposar hasta que haya
entibiado. Se le agrega el ron y pone a enfriar bien en el re- frigerador Antes de servir, se
baten las claras hasta que estén
a punto de merengue. Se incorporan a la mezcla de leche fría.
Se vierte en la hulera. Se rocía
la superficie con nuez moscada en polvo y con las almendras.","PONCHE DE CREMA A
LA CARIBE",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-21/ed-1/seq-4/
r298,"6 medidas (jiggers) de ginebra
2 medidas de brandy
2 cucharaditas de granadina
1 cucharadita de jugo de limón
6 cerezas
6 rajaditas de limón
Mezcle la ginebra, el brandy, la
granadina y el jugo de limón en la coctelera con 8 bloquecitoa
de hielo. Agite fuertemente durante 1 minuto y vierta en copas
heladas. Adorne cada copa con una cereza",COCTEL ROSITA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-22/ed-1/seq-4/
r299,"l varitas de canela
4 tazas de café caliente
Azúcar o sirop de azúcar
1-2 taza de crema espesa de
leche
Eche café caliente sobre las varas de canela y déjelo reposar como por 1 hora. Saque la ca- nela y endulce el café a gusto.
Agregue crema espesa de leche
y ponga a helar. Echelo luego
sobre hielo picado, en vasos altos, y utilice las varas de cañela como movedores. Para 4 o 5
raciones.",CREMA DE CAFE CON CANELA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-23/ed-1/seq-4/
r300,"1 libra de carne de cangrejos (hervida o enlatada)
1-2 taza de aceite de oliva
2 cebollas
2 tomates
2 pimientos verdes
1 cabeza de ajo 
3 cucharaditas de perejil picado
1 1-2 cucha radita de sal
1-2 cucharadita de pimienta
2 huevos batidos
1 taza de polvo de galletas
6 aceitunas rellenas
Caliente el aceite en una sartén, añada la cebolla, cortada en pedacitos y fría durante 10 mi- nutos. Añada los, tomates, los pimientos verdes el ajo y el perejily cueza a fuego lento durante
15 minutos removiendo de vez
en cuando. Vierta los huevos so-_
bre la mezcla y cueza durante
2 minutos moviendo constantemente. Sirva en una fuente y
cubra con el polvo de galleta,
corte las aceitunas en pedazos y
adorne artísticamente.","CASQUJNHO DE
CARANGUEJO
(cocina brasileña)",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-24/ed-1/seq-5/
r301,"2 huevos hervidos duros
1-2 libra de queso de crema 1 cucharada de pimientos mo- rrones picados
3-4 cucharadita de mostaza
seca
2 cucharadas de pimiento verde dulce, picado
1 cucharadita de perejil, picado
Unos granitos de pimienta ro- ja picante
6 panecillos largos, partidos
por la mitad a lo largo
Se pelan los huevos duros r se separan las yemas de las ciaras. Se majan bien las yemas
con un tenedor y luego se mez- clan bien con el queso de cre- ma. Se pican finamente las cla- ras y se agregan a la mezcla
del queso con las yemas. Se le
agregan después los demás ingredientes y se mezcla todo bien.
Se le saca un poco de la miga a
los panecillos cortados. Se relle- na el hueco con la mezcla de
queso y huevos. Se unen las mitades de los panecillos, de manera que queden como antes de
haberlos partido. Se envuelve ca- da panecillo en hoja de aluminio
y se colocan en el refrigerador,
dejándolos reposar durante una hora. Al servir, se cortan los panecillos en rebanadas muy finas.
Se obtienen de 48 a 60 panecillos, según el tamaño de éstos.",PANECILLOS RELLENOS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-25/ed-1/seq-5/
r302,"1 taza de agua a la temperatura ambiente 1 taza de agua bien caliente 1 taza de agua bien fría 2 cucharaditas de sal 1-4 taza de vinagre 1-4 taza de azúcar 1 cucharada de jugo de limón 1 1-2 tazas de zanahorias cocinadas 1 1-2 tazas de remolachas coci- • nadas 1 1-2 taza de papas cocinadas Salsa mayonesa (la necesaria para empastar). PREPARACION Se remoja la gelatina en el agua a la temperatura ámbiente, durante cin- co minutos. Se disuelve en la ta- za de agua bien caliente. Se le añade la sal, azúcar, vinagre y jugo de limón. Sp revuelve bien. Se añade el agua fría. En un molde de forma de aro, previamente enfriado y humedecido con agua fría se vierte la preparación de la gelatina a cubrir una capa en el fondo. Se enfría en firme. El resto de la gelatina se enfría hasta que esté como cla- ra de huevo fresco sin batir. Separadamente se majan cada uno de los vegetales y se les añade a cada uno 1 1-2 cucharadas de mayonesa y 1-3 taza de la mezcla de la gelatina a medio cuajar. Se va colocando por cucharadas en el molde de aro en una forma alternativa para buscar combinación de colores. Se enfría hasta que esté firme. Se cubre con el resto de la gelatina. Se enfría hasta que esté firmé la última gelatina que lo cubre. Se desmolel refrigerador hasta que da y se sirve adornada con ramas de berro y flores de zanahoria.",ENSALADA DE VEGETALES,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-26/ed-1/seq-5/
r303,"1 lata de pinas o piña fresca
1 frasco de cerezas al maraschino
1 cucharada de fécula de papas.
Si se emplea una piña fresca
deberá pelarse con anticipación
y dejarla macerar con un poco
de azúcar para que suelte su jugo. Coloque el jugo de piña en una cacerolita junto con el líquido que traen las cerezas en el
frasco y añada la fécula de papas
dk-uelta en unipoco de agua fría.
Deje cocer esta salsa a fuego
vivo, revolviendo siempre para
que tome espesor gelatinoso,
entonces eche dentro la piña,
que habrá cortado en daditos re- gulares y déjela unos minutos.
Mezcle con las cerezas y sirva en seguida.","PINAS CON CEREZAS AL
MARASCHINO",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-28/ed-1/seq-5/
r304,"3 tazas de harina de trigo
2 cucharaditas de polvo de
hornear
1 1-2 tazas de mantequilla
2 tazas de azúcar negra
2 huevos batidos
Una pizca de sal
Cierna juntos la harina, el polvo de hornear y la sal. Bata la
mantequilla, añada el azúcar poco a poco y los huevos. Agregue
la harina y la mantequilla y
mezcle bien. Divida la masa y
forme unos rollos como de 1 pulgada de diámetro y guarde en la refrigeradora por varias ho- ras hasta el momento de usarla,.
Corte en rueditas de 1-4 de
pulgada de grueso y hornée a
una temperatura de 400 grados
durante 10 minutos.",GALLETITAS MORENAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-29/ed-1/seq-5/
r305,"2 tazas de airoz hervido
1 taza de coco rallado
Crema de leche helada ,
Jugo de una naranja
1 cucharadita de miel
í cucharadita de especies
molidas
Pasas
1 taza de ron blanco
Mezcle el arroz hervido bien
seco y frío con el coco rallado,
bata la crema con el jugo de naranja y la miel, perfúmela con
las especias molidas y el ron.
Aderece con esto el arroz, moldéelo en una fuente de cristal.
Romoje las pasas, escúrralas y
espárzalas sobre el arroz, póngalo a helar hasta el momento de
presentarlo en la mesa.","ENSALADA HAITIANA
DE ARROZ",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-30/ed-1/seq-4/
r306,"2-3 taza de azúcar
1-2 taza de mantequilla
2 huevos
1 taza de agua caliente
1 taza de melao
1 cucharadita de sal
3 tazas de harina de trigo
2 1-2 cucharaditas de jengibre
2 cucharaditas de canela
1 cucharadita de soda
Cierna tres veces los ingredientes secos, ablande la mantequilla y añádale el azúcar,
una el agua con el melao. Mezcle los ingredientes secos con los líquidos y échelo en un molde con papel en el fondo. Hornee durante 40 minutos en un horno de calor moderado.","BIZCOCHO DE JENGIBRE
(TORTA)",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-01-31/ed-1/seq-5/
r307,"2 latas de maíz
1-2 taza de mayonesa
1 cucharadita de salsa de tomate.
2 cucharadas de jugo de limón
1 pizca de nuez moscada",ENSALADA DE MAIZ FRIVOLE,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-01/ed-1/seq-4/
r308,"6 yemas de huevo 3-1 taza de azúcar 1-3 cucharadita de esencia de vainilla 6 claras 3 cucharaditas de polvo Royal 3 cucharaditas de polvo Royal 1 1-2 de dulce de leche o mermelada Se baten las yemas conel azúcar hasta que estén espumosas,
se les añade la esencia y se deja de batir. Se le agregan las
claras batidas a nieve revolviendo suavemente cotí cuchara de madera. Se tamiaan juntos la harina y el Polvo Royal y se agregan a la mezcla anterior revolviendo despacio, nada más que
para unir. Se vierte la preparación en un molde enmantecado y enharinado y se cuece en
horno moderado durante 30 minutos. lina ver cocido se desmolda sobre rejilla y se deja enfriar.
Se corta el bizcocho en tres ca- pas, que se untan abundante- mente con el dulce. Se vuelve a
armar y se decora con el
merengue. Se termina de adornar con higos.",BIZCOCHO MERENGADO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-02/ed-1/seq-5/
r309,"5 claras de huevo
1 taza de azúcar
1-4 de cucharadita de esencia
de vainilla Se
eolocan en una cacerola las claras y el azúcar. Se baten sobre
calor suave hasta que queden
blanca y espesa. Se retira del
calor, se agrega la esencia y se
bate hasta que enfríe. Se conoce el punto cuando queda con con- sistencia.",MERENGUE AL FUEGO:,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-02/ed-1/seq-5/
r310,"1 pastilla de levadura.
2 cucharadas de agua tibia
1 taza de leche caliente
1-2 cucharada de azúcar
1-2 cucharadita de sal
2 cucharadas de mantequilla
derretida
3 a 4 tazas de harina de trigo
Disuelva la levadura en agua
tibia, añada el azúcar, la sal
y la mantequilla a la leche. Deje enfriar la leche, entonces mezcle,con la levadura. Agregue la
harina para formar una masa,
amase un poco y deje subir hasta
doblar su tamaño. Extienda la
masa con el rodillo hasta 1-4 de
pulgada de espesor. Corte círculos pequeños, como de 2 pulgadas
de ancho, unte mantequilla por
encima, marque el centro con un cuchillo y doble en dos. Hornée
durante 15 minutos a 425 grados
Farenheit.","PANECILLOS PARKER
HOUSE
(14 Panecillos)",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-04/ed-1/seq-5/
r311,"6 chuletas de cerdo
1 cucharada de sal
1-4 cqcharadita de pimienta
1-2 cucharadita de orégano en
polvo
Adobe las chuletas y coloque
en un molde engrasado. Cueza
en el horno a 400 F. por quince minutos, reduzca la temperatu- ra 350 F. y cueza por 45 minutos
más.",CHULETAS AL HORNO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-05/ed-1/seq-4/
r312,"3 plátanos maduros
1 1-2 tazas de picadillo
Hierva los plátanos, maje, y
divida la masa en 6 partes.
Aplaste cada parte en la palma
de la mano, eche una cucharada
de relleno y déle forma redonda o alargada. Fría en manteca
caliente.","RELLENO DE
PLATANO MADURO",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-06/ed-1/seq-4/
r313,"1 jamón
clavos de olor
1 taza de azúcar
3 cucharadas de harina
3 cucharadas de mostaza
Coloque el jamón en una asadera con un poco de agua y ponga
en el homo. i Calentado prviamente) Deje durante 15 minutos para que se derrita la capa
superficial de grasa. Retire del
horno y deje enfriar. Mezcle el
azúcar con la harina y la mostaza, añada un poco de vino Jerez
hasta formar una pasta. Con un
cuchillo de punta afilada, trace
unas lineas diagonales sobre el
jamón cortando la capa de grasa.
Clave en cada ángulo un clavo
de olor y recubra toda la
superficie con la pasta de azúcar.
Ponga de nuevo en la asadera,
vierta dentro, un vaso de vino
Jerez, dórelo en horno bien caliente durante hora y media hasta que el azúcar se caramelice.
Sáquelo, y con una espátula
calentada previamente “planche” el jamón para que la pasta
quede pareja.
Deje enfriar “al natural”, nunca en la refrigeradora.","JAMON AL ESTILO
DE VIRGINIA",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-07/ed-1/seq-4/
r314,"2 tazas de harina de trigo Media cucharadita de sal 2 cucharadas de azúcar 4 cucharadas polvo de hornear 4 cucharadas de mantequilla 2 huevos batidos Un tercio taza de elche evaporada Cierna juntos la harina, la sal, el azúcar y el polvo de hornear. Eche la mantequilla a la harina cortándola con 2 cuchillos. Mezcle la leche con el huevo batido y añada a la harina poco a poco, para formar una masa. Extienda sobre la tabla con el rodillo para darle tres cuartos de pulgada de espesor. Corte en forma de triángulos, unte encima clara batida y espolvorée con azúcar. Cueza en horno caliente (450 grados) durante 10 ó 15 minutos.",PANECILLOS PARA CHOCOLATE (12 panecillos),https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-08/ed-1/seq-5/
r315,"INGREDIENTES: 6 rebanadas de pan de leche
Mantequilla (para untar al
pan)
1-2 taza de queso rallado
6 huevos
1-2 cucnaradita de sal
1-8 cucharadita de pimienta en polvo
l-*! cueharadita de polvos de
hornear
Tiras de “bacon” fritas
PREPARACION Se unta
mantequilla a las rebanadas de
pan Se polvorean las rebanadas
de pan con la mitad del queso.
Se separan las yemas de las cla- ras (para que quede curioso el
plato las yemas deben colocarse
cada una en una tacita de las que se usan para servir el café).
Se añade a las claras la sal, pimienta y los polvos de hornear.
Se baten las c'aras vigorosamente hasta que estén a punto de
merengue espeso. Se coloca una ración del batido sobre cada rebanada de pan. Se ahueca ligeramente con la parte de atrás de la
cuchara de medida. Se deposita
una yema en la hondonada hecha
y se polvorea con queso. Se van
colocando las rebanadas de pan
terminadas, en una plancha de
hornear. Se cocinan en el horno
a 300 grados F. aproximadamente 35 minutos o hasta que el
merengue esté firme. Se retiran
del calor y se adorna cada neva- do con tiras de “bacon” fritas.",HUEVOS NEVADOS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-11/ed-1/seq-5/
r316,"4 tazas de harina de trigo 1 y media cucharadita de sal 4 cucharadas de manteca 1 huevo batido 1 y un cuarto tazas de agua o leche 1 libra de carne de cerdo 2 onzas de jamón 1 onza de tocino 2 tomates 1 pimiento 1 cebolla 1 cucharadita de sal 2 cucharadas de manteca Media taza de agua caliente 12 aceitunas partidas 1 cucharada de alcaparras Un cuarto de taza de pasas 2 huevos duros partidos Manteca. Cierna juntos la harina de trigo y la sal. Agregue la manteca a la harina cortándola con dos cuchillos o trabajándola con la punta de los dedos. Mézcle la leche y el huevo y añada poco a poco a la harina para formar una masa blanda. Guarde en las nevera hasta el momento de usarlo. Pase la carne de cerdo, el jamón, el tocino, los tomates, el pimiento y la cebolla por la máquina de molo* y sofría un poco. Añada el agua y la sal y cue- za hasta que la carne esté blanda. Añada las aceitunas, las alcaparras, las pasas y el huevo duro a la carne unos minutos an- tes de retirarla del fuego. Con el rodillo extienda un poco, la masa un espesor como de un oc- tavo de pulgada. Con un platiUo marque y corte círculos de masa. Sobre cada círculo eche una cucharadita de carne. Moje un poco las orillas, doble en dos y afírmelas con la punta del tenedor. Fría en manteca caliente y abundante y mientras fría eche manteca sobre el pastelillo. Cuando esté dorado sáque 10, escurra sobre un papel absorbente.",Pastelillos de Carne,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-12/ed-1/seq-5/
r317,"2 huevos batidos
2 tazas de'leche
1-2 libra de pan
2 cucharadas de mantequilla
derretida
3-4 tazas de azúcar
1-4 cucharadita de sal
1-2 taza de azúcar
2 cucharadas de agua
Desmenuce el pan y añada la
leche para que se ablande Agregue los huevos la mantequilla
y el azúcar. Mezcle bien. Prepare un caramelo con el azúcar y
el agua, añada ei caramelo al budín, vierta en un molde engrasado y cueza en un horno de ca- lor moderado durante 30 minutos.",BUDIN DE CARAMELO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-13/ed-1/seq-5/
r318,"1 1-2 libras de hígado
1 cucharada de sal
1-4 curharadita de pimienta
2 cebollas
manteca
Corte el hígado en esis pedazos. Adobe cor sal y pimienta
por ambos lados y fríalos. Sofría
las cebollas y sírvalas con el hígado.",BISTEC DE HIGADO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-14/ed-1/seq-5/
r319,"1 libra-de carne. 1-2 libra de hueso blanco. 4 tazas de agra fría. 1 cucharada de sal. 2 zanahorias partidas. 1 pimiento partido. 1 cebolla partida. 2 dientes de a'o 1 ramita de perejil. | 1 tomate partido. 2 onzas de jam?n. Limpie la carne y pártala en pedazos pequeños, eche la carne y los huesos en el agua fría durante media hora, parta en pedazos las zanahorias, el pimiento, la cebolla, los ajos, la ramita de perejil, el tomate y el jamón. Ponga al fuego y cuando hierva reduzca el fuego y cueza duran- te dos horas o más. Cuele y sazo- ne a gusto.",CALDO DE CARNE,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-15/ed-1/seq-5/
r320,"1-2 libra de pan
2 tazas de leche
2 huevos batidos
2 cucharadas de mantequilla derretida
1 1-2 tazas de azúcar
1-2 cucharadita esencia de almendras
1-2 taza de almendras
molidas
1-4 cucharadita de sal
1 cucharada de brandy
Desmenuce el pan y remoje en la leche. Agregue los demás
ingredientes, excepto el brandy, y cuele. Agregue el brandy y vierta en un molde engrasado. Cueza en horno de calor moderado por 30 minutos.",BUDIN DE ALMENDRAS,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-18/ed-1/seq-5/
r321,"1 1-2 libra de repollo 1-4 de libra de gordura de jamón 1 cucharadita de sal 3 cucharadas de vinagre 1-4 cucharadita de pimienta. Corte el repollo bien fino, como en hilos largos. Echelo en agua helada por 20 minutos. Escúrralos. Parta la grasa de jamón en pedazos pequeños y fría a fuego lento hasta que derrita toda la grasa y añádale la sal, el vinagre, la pimienta y el repollo. Revuelva hven antes de servir.",ENSALADA DE REPOLLO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-19/ed-1/seq-5/
r322,"2 tazas de habichuelas
tiernas hervidas
1 taza de maíz en grano 1 taza de zanahorias en cuadrltos
2 tazas de salsa blanca 11
1 taza de repollo picado
1-2 taza de queso parmesano
Parta las habichuelas tiernas en pedazos de una pulgada. Mezcle las hortalizas cocidas con la
salsa blanca y el repollo crudo.
Ponga la mitad en un molde
hondo engrasado, espolvoree con queso parmesano y añada el res- to de las hortalizas y el queso. Cueza en horno de calor moderado por 20 minutos, o hasta que el
queso se derrita.",HORTALIZAS AL PLATO,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-20/ed-1/seq-5/
r323,"1 conejo limpio dividido en presas, 3 lioras 1 cucharada de harina de trigo 4 cucharadas de manteca 3 onzas de jamón partido 1 onza de toeido partido 1 diente de ajo entero perejil 1-4 taza de vino jerez 1 taza de agua 1 hoja de laurel 6 granos de pimienta 2 clavos de especia sal a gusto 1-2 taza de vino jerez
Adobe el conejo y sofría hasta que esté dorado. Añada el
jamón, el tociro, la cebolla, el
perejil v el aio. Sofría todo a
fuego lento y agregue la harina
y revuelva bien, luego añada
1-4 de taza de vino y el agua.
Cueza por un rato. Retire del
fuego y cuele la salsa. Añada la
hoja de laurel la pimienta, los
clavos de especia y la sal y cueza a fuego 'cuto hasta que la
carne esté blanda. Agregue 1/2
taza de vino restante, minutos antes de llevar a la mesa.",CONEJO AL JEREZ,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-22/ed-1/seq-4/
r324,"1 seso. 1 libra de papas
2 cebollas picadas.
1-2 taza de aceitunas rellenas.
Limpie el seso y hierva. Parta en rebanadas. Hierva las papas v pártalas en rebanadas. Coloaue hojas de lechuga en la fuente y
ponga sesos y papas en camadas. Añada la cebolla y las aceitunas.
Aderece don salsa francesa.","ENSALADA DE SESOS
Y PAPAS",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-25/ed-1/seq-4/
r325,"1-4 taza de mantequilla
1-3 taza de azúcar
1 huevo
1 1-2 taza de harina cernida.
2 cucharadas de polvo de hornear
1-4 cucharadita de sal.
1-2 cucharadita de nuez moscada
2 1-3 taza de leche
1-2 taza azúcar negra 1-2 cucharadita de nuez moscada 2 cucharadas de mantequilla derretida 1 taza de copos de trigo (Kellog Pep). Mezcle el azúcar con la mantequilla, agregue el huevo y bata bien. Cierna juntos la harina, el polvo de hornear, la sal y la nuez moscada. Agregue mezcla anterior  la leche cuidando de que se mezclen lentamente extienda en olde plano para horno. Mezcle el azucar negra, las especies, la mantegquilla y los copos de trigo y exienda sobre la mesa. Hornee durante 25 minutos a calor moderado.",BOCADOS DE CANELA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-26/ed-1/seq-4/
r326,"2 tazas de harina de trigo 1-2 cuchara-dita de sal 1-2 taza de azúcar 1-2 taza de manteca Mezcle y cierna juntos la harina y la sal, añada la harina a la manteca amasándola hasta que quede una masa compacta, forme
bolitas, coloque sobre el molde
y aplaste. Con el cuchillo marque ligeramente dos líneas en forma de cruz. Espolvoreé con
azúcar y cueza en horno de ca lor moderado durante 30 minutos.",MANTECADAS DE ASTORGA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-02-27/ed-1/seq-4/
r327,"3 tomates grandes para ensa- lada cortados en rodajas.
1 lechuga en hojas.
1-2 libra de papas cocidas.
1 racimo pequeño de rábanos.
1 latita de pimientos morrones. 2 latas de atún en aceite.
Coloque en una ensaladera los tomates, la lechuga, papas cortadas en rebanadas, los rábanos
cortados en rodajas pequeñas y
las aceitunas.' Deje un hueco en
el centro donde vertirá el atún.
Coloque los pimientos morrones
encima del atún. Agregúele un
poco de sal, jugo de limón y pimienta molida a gusto.",FANTASIA DE ATUN,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-03-01/ed-1/seq-4/
r328,"mayonesa
berros
remolachas cocidas y rebanadas
habichuelas cocidas y cortadas a lo largo
rábanos rebanados
tomates pelados y rebanados
pepinos sin pelar
zanahorias pequeñas cocidas
Ponga una escudilla de mayonesa, guarnecida con berros al
borde de un plato de servir.
Arregle seis “nidos” de lechuga en derredor; alterne en las hojas
la remolacha, habichuelas, tomates, pepinos, zanahorias y rabanitos.","SEGUN RECETA AUTENTICA
ZARZUELA DE LEGUMBRES
DEL HOTEL NACIONAL DE
LA HABANA",https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-03-04/ed-1/seq-5/
